candidate_q_vector_id,W,K,qP,qC,qT,qV,changed_layer,changed_q,role,profile_type,state_name,year,valid_rows,raw_state_days,confirmed_state_days,unique_securities,confirmed_intervals,confirmed_interval_total_duration,step_id,N,n11,n10,n01,n00,anchor_true_count,target_true_count,child_true_count,retention,target_marginal_rate,nonanchor_target_rate,lift,delta,delta_nonanchor
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_P,2022,171743,54592,46473,722,3196,53171,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_P,2023,180049,82491,73944,758,3581,63842,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_P,2024,186537,26195,20889,707,1960,21648,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_P,2025,190479,74314,66274,786,3351,67859,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_P,2026,91702,11046,9373,516,634,5221,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PC,2016,0,0,0,0,0,0,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PC,2017,91699,5752,4235,296,558,4265,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PC,2018,132731,9229,6892,431,884,7591,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PC,2019,144636,24614,19551,589,2073,20066,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PC,2020,151299,11491,8798,540,1012,7772,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PC,2021,160343,17709,13753,600,1520,15420,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PC,2022,170731,22053,17212,683,1878,16791,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PC,2023,179204,35959,29471,733,2711,28257,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PC,2024,186201,10243,7280,552,1056,7387,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PC,2025,190163,34010,28025,771,2456,28501,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PC,2026,91627,3691,2745,293,330,1912,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCT,2016,0,0,0,0,0,0,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCT,2017,91699,1670,536,144,222,536,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCT,2018,132731,2635,827,233,372,827,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCT,2019,144636,5888,1798,437,844,1820,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCT,2020,151299,3187,988,291,437,971,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCT,2021,160343,4193,1205,348,562,1222,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCT,2022,170731,6050,2065,477,886,2062,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCT,2023,179204,8837,2921,591,1310,2908,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCT,2024,186201,3130,964,281,431,961,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCT,2025,190163,8706,2846,584,1220,2860,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCT,2026,91627,1006,324,118,144,307,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2016,0,0,0,0,0,0,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2017,91531,297,86,29,36,86,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2018,132713,690,193,87,94,193,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2019,144591,1131,294,128,157,294,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2020,151241,659,195,72,85,196,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2021,160281,852,216,88,112,218,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2022,170696,1351,405,142,173,408,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2023,179124,1930,526,203,258,522,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2024,186190,620,178,71,83,176,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2025,190146,1257,340,134,162,341,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2026,91624,143,37,17,21,36,,,,,,,,,,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2016,,,,,,,C_GIVEN_P,0,0,0,0,0,0,0,0,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2017,,,,,,,C_GIVEN_P,78284,5752,9561,6254,56717,15313,12006,5752,0.3756285509044603,0.1533646722190997,0.09931555795524924,2.4492508311681465,0.2222638786853606,0.2763129929492111
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2018,,,,,,,C_GIVEN_P,128438,9229,12936,14127,92146,22165,23356,9229,0.4163771712158809,0.1818464940282471,0.13293122429968102,2.2897178933304208,0.23453067718763382,0.2834459469161999
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2019,,,,,,,C_GIVEN_P,140488,24614,32693,9553,73628,57307,34167,24614,0.42951122899471267,0.24320226638574113,0.11484593837535013,1.7660658980598,0.18630896260897153,0.31466529061936255
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2020,,,,,,,C_GIVEN_P,147514,11491,16210,15175,104638,27701,26666,11491,0.41482256958232555,0.18076928291551989,0.12665570514051064,2.294762488913492,0.23405328666680567,0.28816686444181494
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2021,,,,,,,C_GIVEN_P,156731,17709,25604,15716,97702,43313,33425,17709,0.4088610809687623,0.21326348967338943,0.13856707048263944,1.917163981490354,0.19559759129537285,0.27029401048612284
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2022,,,,,,,C_GIVEN_P,168340,22053,31527,15611,99149,53580,37664,22053,0.4115901455767077,0.22373767375549483,0.1360317183687696,1.8396103734702363,0.18785247182121287,0.2755584272079381
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2023,,,,,,,C_GIVEN_P,177739,35959,45687,13944,82149,81646,49903,35959,0.440425740391446,0.2807656170002082,0.1451094252442946,1.56865981346683,0.1596601233912378,0.2953163151471514
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2024,,,,,,,C_GIVEN_P,183635,10243,15616,19296,138480,25859,29539,10243,0.3961096716810395,0.16085713507773572,0.122299969577122,2.462493637535045,0.23525253660330378,0.27380970210391753
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2025,,,,,,,C_GIVEN_P,188429,34010,39988,16633,97798,73998,50643,34010,0.45960701640584883,0.26876436217355076,0.1453539687672047,1.7100742549678671,0.19084265423229807,0.31425304763864415
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2026,,,,,,,C_GIVEN_P,90825,3691,7280,8333,71521,10971,12024,3691,0.3364324127244554,0.1323864574731627,0.10435294412302452,2.5412902433215785,0.2040459552512927,0.23207946860143086
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2016,,,,,,,T_GIVEN_PC,0,0,0,0,0,0,0,0,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2017,,,,,,,T_GIVEN_PC,78284,1670,4082,10192,62340,5752,11862,1670,0.29033379694019473,0.15152521588063972,0.14051728892075221,1.9160757848310745,0.13880858105955501,0.14981650801944252
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2018,,,,,,,T_GIVEN_PC,128438,2635,6594,17744,101465,9229,20379,2635,0.2855130566691949,0.15866799545305907,0.14884782189264234,1.7994369680788094,0.12684506121613584,0.13666523477655257
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2019,,,,,,,T_GIVEN_PC,140488,5888,18726,14005,101869,24614,19893,5888,0.23921345575688632,0.14159928250099652,0.12086404197662978,1.6893691234290176,0.09761417325588981,0.11834941378025654
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2020,,,,,,,T_GIVEN_PC,147514,3187,8304,19884,116139,11491,23071,3187,0.27734748933948306,0.15639871469826594,0.1461811605390265,1.773336116441615,0.12094877464121712,0.13116632880045656
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2021,,,,,,,T_GIVEN_PC,156731,4193,13516,17637,121385,17709,21830,4193,0.23677226269128693,0.1392832305032189,0.12686481276344752,1.6999337381524549,0.09748903218806804,0.1099074499278394
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2022,,,,,,,T_GIVEN_PC,168340,6050,16003,18989,127298,22053,25039,6050,0.27433909218700403,0.14874064393489367,0.12980647631026682,1.8444124277631,0.12559844825211036,0.1445326158767372
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2023,,,,,,,T_GIVEN_PC,177739,8837,27122,17622,124158,35959,26459,8837,0.24575210656581106,0.148864346035479,0.12429115531104529,1.6508459756189082,0.09688776053033207,0.12146095125476578
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2024,,,,,,,T_GIVEN_PC,183635,3130,7113,24475,148917,10243,27605,3130,0.30557453870936246,0.15032537370327007,0.14115414782688937,2.0327542262595104,0.1552491650060924,0.1644203908824731
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2025,,,,,,,T_GIVEN_PC,188429,8706,25304,19154,135265,34010,27860,8706,0.255983534254631,0.14785409889135961,0.12403914026123729,1.73132524680782,0.10812943536327138,0.1319443939933937
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2026,,,,,,,T_GIVEN_PC,90825,1006,2685,11172,75962,3691,12178,1006,0.2725548631807098,0.1340820258739334,0.1282163105102486,2.032747203842008,0.13847283730677643,0.14433855267046122
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2016,,,,,,,V_GIVEN_PCT,0,0,0,0,0,0,0,0,,,,,,
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2017,,,,,,,V_GIVEN_PCT,68321,297,1205,10174,56645,1502,10471,297,0.1977363515312916,0.15326180822880228,0.15226208114458462,1.2901867322098532,0.04447454330248932,0.04547427038670698
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2018,,,,,,,V_GIVEN_PCT,127605,690,1927,21914,103074,2617,22604,690,0.26366068016813143,0.17714039418518082,0.17532883156783052,1.4884277602572293,0.08652028598295061,0.08833184860030091
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2019,,,,,,,V_GIVEN_PCT,139621,1131,4712,16845,116933,5843,17976,1131,0.19356494951223688,0.12874854069230274,0.1259175649209885,1.5034341241570996,0.06481640881993414,0.06764738459124839
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2020,,,,,,,V_GIVEN_PCT,146536,659,2470,12887,130520,3129,13546,659,0.21061041866410993,0.09244144783534422,0.08986311686319357,2.2783115539173195,0.11816897082876571,0.12074730180091636
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2021,,,,,,,V_GIVEN_PCT,155197,852,3279,17306,133760,4131,18158,852,0.20624546114742193,0.11699968427224754,0.11455919929037639,1.7627864761370438,0.08924577687517439,0.09168626185704554
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2022,,,,,,,V_GIVEN_PCT,167224,1351,4664,28383,132826,6015,29734,1351,0.22460515378221113,0.17780940534851455,0.1760633711517347,1.2631792640101056,0.04679574843369658,0.04854178263047643
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2023,,,,,,,V_GIVEN_PCT,176344,1930,6827,28030,139557,8757,29960,1930,0.22039511248144342,0.16989520482692919,0.16725641010340897,1.297241512530963,0.05049990765451423,0.05313870237803445
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2024,,,,,,,V_GIVEN_PCT,182973,620,2499,17708,162146,3119,18328,620,0.19878166078871434,0.10016778431790482,0.09845763786182125,1.9844869499941855,0.09861387647080952,0.10032402292689309
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2025,,,,,,,V_GIVEN_PCT,187950,1257,7432,18495,160766,8689,19752,1257,0.14466566923696628,0.10509177972865123,0.10317358488460959,1.376565033064389,0.039573889508315044,0.041492084352356684
W250_K3_P30_C20_T20_V20,250,3,0.3,0.2,0.2,0.2,P,0.3,diagnostic_nonbaseline,interlayer_year,,2026,,,,,,,V_GIVEN_PCT,90641,143,860,6356,83282,1003,6499,143,0.14257228315054835,0.0717004446111583,0.07090742765345054,1.98844350162315,0.07087183853939004,0.0716648554970978
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_P,2016,0,0,0,0,0,0,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_P,2017,102812,18009,14884,456,1205,15523,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_P,2018,133466,14541,11466,499,1156,13357,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_P,2019,145862,43005,36744,607,2470,35949,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_P,2020,152011,17786,14463,571,1240,12988,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_P,2021,161626,31333,26272,645,1929,29118,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_P,2022,171743,36413,29620,707,2499,32567,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_P,2023,180049,61457,53104,757,3408,47991,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_P,2024,186537,15499,11801,608,1314,11930,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_P,2025,190479,55998,48593,779,3036,49827,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_P,2026,91702,6619,5394,418,454,3091,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PC,2016,0,0,0,0,0,0,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PC,2017,94662,2438,1637,175,273,1638,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PC,2018,133044,3840,2579,287,443,2775,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PC,2019,144956,11670,8185,523,1313,8452,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PC,2020,151537,4905,3419,374,523,2978,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PC,2021,160719,7994,5677,461,831,6304,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PC,2022,171028,9820,6989,561,1020,6655,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PC,2023,179495,18138,13509,672,1836,13259,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PC,2024,186342,3825,2364,337,494,2440,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PC,2025,190241,17774,13648,701,1661,13799,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PC,2026,91647,1343,949,149,143,656,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCT,2016,0,0,0,0,0,0,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCT,2017,94662,824,260,82,107,260,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCT,2018,133044,1207,334,124,154,334,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCT,2019,144956,3189,889,292,448,909,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCT,2020,151537,1550,458,161,203,438,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCT,2021,160719,2110,591,216,278,607,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCT,2022,171028,3109,1022,314,457,1018,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCT,2023,179495,5110,1577,438,738,1567,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCT,2024,186342,1336,358,139,166,357,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCT,2025,190241,5298,1683,446,716,1695,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCT,2026,91647,425,126,55,56,113,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCVT,2016,0,0,0,0,0,0,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCVT,2017,94605,170,54,19,23,54,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCVT,2018,133029,344,79,41,42,79,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCVT,2019,144933,651,155,74,85,155,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCVT,2020,151514,349,89,39,44,89,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCVT,2021,160689,482,110,54,62,111,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCVT,2022,171004,779,229,83,99,232,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCVT,2023,179454,1201,307,129,154,303,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCVT,2024,186340,328,80,35,38,80,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCVT,2025,190229,820,225,98,112,226,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,state_year,S_PCVT,2026,91645,74,18,10,10,17,,,,,,,,,,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,interlayer_year,,2016,,,,,,,C_GIVEN_P,0,0,0,0,0,0,0,0,,,,,,
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,interlayer_year,,2017,,,,,,,C_GIVEN_P,78284,2438,7421,3664,64761,9859,6102,2438,0.2472867430773912,0.07794696234224108,0.05354767994154183,3.1725000647444266,0.16933978073515013,0.19373906313584938
W250_K3_P20_C10_T20_V20,250,3,0.2,0.1,0.2,0.2,C,0.1,diagnostic_nonbaseline,interlayer_year,,2018,,,,,,,C_GIVEN_P,128438,3840,10279,8254,106065,14119,12094,3840,0.27197393583114954,0.09416216384559087,0.07220147132147763,2.888356901792722,0.17781177198555867,0.1997724645096719
