transition_path,W,q,K,lag_k,anchor_year,anchor_event_count,control_anchor_count,target_valid_event_count,target_true_event_count,target_valid_control_count,target_true_control_count,observed_probability,baseline_probability,absolute_difference,relative_lift
P_TO_T,120,0.3,not_applicable,5,2017,2895,91050,2895,923,91050,22812,0.3188255613126079,0.25054365733113676,0.06828190398147116,1.2725349534242043
P_TO_T,120,0.3,not_applicable,5,2018,3407,101293,3407,1152,101293,26457,0.33812738479600823,0.2611927773883684,0.07693460740763985,1.2945510522032757
P_TO_T,120,0.3,not_applicable,5,2019,4064,89051,4064,1306,89051,20361,0.3213582677165354,0.22864426003076888,0.09271400768576654,1.4054945777921122
P_TO_T,120,0.3,not_applicable,5,2020,3331,117411,3331,1111,117411,30600,0.333533473431402,0.26062293992896746,0.07291053350243454,1.2797548578122333
P_TO_T,120,0.3,not_applicable,5,2021,4020,116148,4020,1214,116148,27824,0.30199004975124377,0.23955642800564797,0.0624336217455958,1.2606217761108203
P_TO_T,120,0.3,not_applicable,5,2022,4970,115610,4970,1511,115610,27776,0.3040241448692153,0.2402560332151198,0.06376811165409552,1.2654173166881475
P_TO_T,120,0.3,not_applicable,5,2023,5269,108034,5269,1633,108034,26088,0.3099259821598026,0.2414795342207083,0.0684464479390943,1.2834461651583913
P_TO_T,120,0.3,not_applicable,5,2024,3968,150081,3968,1241,150081,38920,0.31275201612903225,0.25932663028631203,0.05342538584272022,1.2060158101917084
P_TO_T,120,0.3,not_applicable,5,2025,4567,118736,4567,1414,118736,27012,0.30961243704839064,0.22749629429995957,0.08211614274843107,1.3609559575513739
P_TO_T,120,0.3,not_applicable,5,2026,1407,77050,1385,392,73126,16714,0.28303249097472927,0.2285643957005716,0.05446809527415766,1.238305249193374
P_TO_T,120,0.3,not_applicable,10,2016,1040,20379,1040,275,20379,5115,0.2644230769230769,0.2509936699543648,0.013429406968712143,1.0535049627791564
P_TO_T,120,0.3,not_applicable,10,2017,2895,91050,2895,799,91050,24355,0.275993091537133,0.2674903898956617,0.008502701641471266,1.031786942494599
P_TO_T,120,0.3,not_applicable,10,2018,3407,101293,3407,967,101293,28300,0.2838274141473437,0.27938751937448786,0.004439894772855835,1.015891528665261
P_TO_T,120,0.3,not_applicable,10,2019,4064,89051,4064,1117,89051,23038,0.2748523622047244,0.2587056855060583,0.016146676698666096,1.0624133043967756
P_TO_T,120,0.3,not_applicable,10,2020,3331,117411,3331,919,117411,32440,0.2758931251876313,0.27629438468286616,-0.0004012594952348403,0.9985477102775888
P_TO_T,120,0.3,not_applicable,10,2021,4020,116148,4020,1040,116148,29568,0.25870646766169153,0.2545717532802976,0.004134714381393956,1.01624184273438
P_TO_T,120,0.3,not_applicable,10,2022,4970,115610,4970,1342,115610,29791,0.27002012072434606,0.25768532133898453,0.012334799385361528,1.0478676834259222
P_TO_T,120,0.3,not_applicable,10,2023,5269,108034,5269,1365,108034,28389,0.2590624406908332,0.2627783845826314,-0.0037159438917982457,0.9858590199582046
P_TO_T,120,0.3,not_applicable,10,2024,3968,150081,3968,1037,150081,40755,0.2613407258064516,0.2715533611849601,-0.010212635378508472,0.962391791676066
P_TO_T,120,0.3,not_applicable,10,2025,4567,118736,4567,1270,118736,29674,0.2780818918327129,0.24991577954453578,0.028166112288177142,1.112702416548123
P_TO_T,120,0.3,not_applicable,10,2026,1407,77050,1367,340,69231,16636,0.24871982443306512,0.24029697678785517,0.008422847645209952,1.0350518252780434
P_TO_T,120,0.3,not_applicable,20,2016,1040,20379,1040,288,20379,5241,0.27692307692307694,0.2571765052259679,0.019746571697109028,1.0767821760380434
P_TO_T,120,0.3,not_applicable,20,2017,2895,91050,2895,648,91050,24796,0.22383419689119172,0.2723338824821527,-0.04849968559096096,0.82191093833453
P_TO_T,120,0.3,not_applicable,20,2018,3407,101293,3407,815,101293,28947,0.2392133842089815,0.28577493015312017,-0.046561545944138666,0.8370691721656947
P_TO_T,120,0.3,not_applicable,20,2019,4064,89051,4064,939,89051,24349,0.23105314960629922,0.27342758643923143,-0.04237443683293221,0.8450250123450882
P_TO_T,120,0.3,not_applicable,20,2020,3331,117411,3331,842,117411,33041,0.2527769438607025,0.28141315549650375,-0.028636211635801267,0.8982413896561526
P_TO_T,120,0.3,not_applicable,20,2021,4020,116148,4020,985,116148,30074,0.24502487562189054,0.25892826393911217,-0.013903388317221627,0.9463040916981892
P_TO_T,120,0.3,not_applicable,20,2022,4970,115610,4970,1349,115610,29660,0.2714285714285714,0.2565522013666638,0.014876370061907618,1.0579857431846642
P_TO_T,120,0.3,not_applicable,20,2023,5269,108034,5269,1262,108034,28353,0.23951413930537105,0.26244515615454395,-0.022931016849172897,0.9126254902732147
P_TO_T,120,0.3,not_applicable,20,2024,3968,150081,3968,862,150081,41683,0.21723790322580644,0.2777366888546851,-0.06049878562887867,0.7821721506137337
P_TO_T,120,0.3,not_applicable,20,2025,4567,118736,4567,1138,118736,30794,0.24917889205167507,0.25934847055652877,-0.010169578504853699,0.9607879757955345
P_TO_T,120,0.3,not_applicable,20,2026,1407,77050,1339,298,61405,15049,0.22255414488424197,0.24507776239719892,-0.02252361751295695,0.9080960373856654
P_TO_T,250,0.1,not_applicable,1,2017,1073,91458,1073,76,91458,4385,0.07082945013979497,0.04794550504056507,0.022883945099229898,1.4772907299624556
P_TO_T,250,0.1,not_applicable,1,2018,1063,125385,1063,95,125385,6597,0.08936970837253057,0.052613949036966146,0.03675575933556442,1.6985934340290654
P_TO_T,250,0.1,not_applicable,1,2019,2812,118138,2812,219,118138,5021,0.07788051209103841,0.04250114273138194,0.03537936935965647,1.8324333673393938
P_TO_T,250,0.1,not_applicable,1,2020,1105,142296,1105,81,142296,7278,0.07330316742081448,0.051146905043008936,0.022156262377805547,1.4331887209827174
P_TO_T,250,0.1,not_applicable,1,2021,1976,141865,1976,139,141865,6275,0.07034412955465587,0.04423219257745039,0.02611193697720548,1.59033783892769
P_TO_T,250,0.1,not_applicable,1,2022,2489,150539,2489,199,150539,7135,0.0799517878666131,0.04739635576162988,0.03255543210498322,1.6868762710093999
P_TO_T,250,0.1,not_applicable,1,2023,3869,139232,3869,307,139232,6294,0.07934866890669423,0.04520512525856125,0.03414354364813298,1.7553024895482765
P_TO_T,250,0.1,not_applicable,1,2024,1103,178684,1103,91,178684,8967,0.08250226654578423,0.05018356428107721,0.03231870226470702,1.644009701736022
P_TO_T,250,0.1,not_applicable,1,2025,3363,152090,3363,223,152090,6436,0.06630984240261671,0.0423170491156552,0.02399279328696151,1.566976993631755
P_TO_T,250,0.1,not_applicable,1,2026,392,88064,392,33,87272,3884,0.08418367346938775,0.04450453753781281,0.03967913593157494,1.8915750646293534
P_TO_T,250,0.1,not_applicable,3,2017,1073,91458,1073,72,91458,4461,0.06710158434296365,0.04877648756806403,0.018325096774899623,1.3756952927233288
P_TO_T,250,0.1,not_applicable,3,2018,1063,125385,1063,73,125385,6695,0.06867356538099718,0.05339554173146708,0.015278023649530105,1.2861292001936269
P_TO_T,250,0.1,not_applicable,3,2019,2812,118138,2812,186,118138,5256,0.06614509246088193,0.044490341803653355,0.021654750657228578,1.4867292490760406
P_TO_T,250,0.1,not_applicable,3,2020,1105,142296,1105,66,142296,7394,0.05972850678733032,0.05196210715691235,0.007766399630417968,1.149462753828774
P_TO_T,250,0.1,not_applicable,3,2021,1976,141865,1976,130,141865,6363,0.06578947368421052,0.044852500616783565,0.020936973067426957,1.4667961157017955
P_TO_T,250,0.1,not_applicable,3,2022,2489,150539,2489,176,150539,7355,0.07071112896745681,0.04885777107593381,0.021853357891522998,1.4472851996780396
P_TO_T,250,0.1,not_applicable,3,2023,3869,139232,3869,277,139232,6618,0.07159472731972086,0.04753217651114686,0.024062550808573994,1.50623709189776
P_TO_T,250,0.1,not_applicable,3,2024,1103,178684,1103,73,178684,9017,0.06618313689936536,0.05046338788028027,0.015719749019085093,1.311507999747832
P_TO_T,250,0.1,not_applicable,3,2025,3363,152090,3363,246,152090,6723,0.07314897413024085,0.04420408968373989,0.02894488444650096,1.6548010524272394
P_TO_T,250,0.1,not_applicable,3,2026,392,88064,392,37,85688,3846,0.09438775510204081,0.044883764354402014,0.049503990747638796,2.1029375868912306
P_TO_T,250,0.1,not_applicable,5,2017,1073,91458,1073,71,91458,4560,0.06616961789375582,0.04985895164993768,0.01631066624381814,1.3271361652033156
P_TO_T,250,0.1,not_applicable,5,2018,1063,125385,1063,75,125385,6763,0.07055503292568203,0.053937871356222834,0.0166171615694592,1.308079669286802
P_TO_T,250,0.1,not_applicable,5,2019,2812,118138,2812,162,118138,5429,0.057610241820768134,0.045954730907921244,0.01165551091284689,1.2536302722825392
P_TO_T,250,0.1,not_applicable,5,2020,1105,142296,1105,78,142296,7484,0.07058823529411765,0.05259459155563052,0.01799364373848713,1.3421196591945168
P_TO_T,250,0.1,not_applicable,5,2021,1976,141865,1976,114,141865,6504,0.057692307692307696,0.04584640327071512,0.011845904421592578,1.2583824155549248
P_TO_T,250,0.1,not_applicable,5,2022,2489,150539,2489,157,150539,7554,0.06307754118119727,0.05017968765569055,0.012897853525506715,1.2570333560863458
P_TO_T,250,0.1,not_applicable,5,2023,3869,139232,3869,257,139232,6907,0.06642543292840528,0.04960784877039761,0.016817584158007666,1.3390105512505752
P_TO_T,250,0.1,not_applicable,5,2024,1103,178684,1103,65,178684,9077,0.05893019038984588,0.05079917619932395,0.00813101419052193,1.1600619301111843
P_TO_T,250,0.1,not_applicable,5,2025,3363,152090,3363,244,152090,6998,0.07255426702349094,0.046012229600894204,0.026542037422596733,1.5768474523582077
P_TO_T,250,0.1,not_applicable,5,2026,392,88064,392,21,84104,3839,0.05357142857142857,0.045645867021782555,0.007925561549646014,1.173631526067056
P_TO_T,250,0.1,not_applicable,10,2017,1073,91458,1073,53,91458,4771,0.049394221808014914,0.05216602156180979,-0.002771799753794879,0.9468658013241308
P_TO_T,250,0.1,not_applicable,10,2018,1063,125385,1063,48,125385,6913,0.045155221072436504,0.05513418670494876,-0.009978965632512257,0.8190058432182049
P_TO_T,250,0.1,not_applicable,10,2019,2812,118138,2812,110,118138,5663,0.03911806543385491,0.047935465303289376,-0.008817399869434465,0.81605686283326
P_TO_T,250,0.1,not_applicable,10,2020,1105,142296,1105,56,142296,7673,0.05067873303167421,0.05392280879293866,-0.0032440757612644533,0.939838524107274
P_TO_T,250,0.1,not_applicable,10,2021,1976,141865,1976,83,141865,6615,0.04200404858299595,0.046628837274874,-0.004624788691878046,0.900816984463601
P_TO_T,250,0.1,not_applicable,10,2022,2489,150539,2489,137,150539,7818,0.05504218561671354,0.05193338603285527,0.0031087995838582697,1.0598612919614274
P_TO_T,250,0.1,not_applicable,10,2023,3869,139232,3869,179,139232,7182,0.04626518480227449,0.05158296943231441,-0.005317784630039922,0.8969081328864218
P_TO_T,250,0.1,not_applicable,10,2024,1103,178684,1103,48,178684,9140,0.043517679057116954,0.0511517539343198,-0.00763407487720285,0.850756341864539
P_TO_T,250,0.1,not_applicable,10,2025,3363,152090,3363,172,152090,7443,0.051144811180493605,0.0489381287395621,0.002206682440931501,1.0450912713208749
P_TO_T,250,0.1,not_applicable,10,2026,392,88064,391,17,80147,3743,0.043478260869565216,0.046701685652613324,-0.003223424783048108,0.9309784060681388
P_TO_T,250,0.1,not_applicable,20,2017,1073,91458,1073,50,91458,4762,0.046598322460391424,0.052067615736184916,-0.005469293275793492,0.8949578697149263
P_TO_T,250,0.1,not_applicable,20,2018,1063,125385,1063,46,125385,6924,0.043273753527751646,0.05522191649718866,-0.011948162969437015,0.7836336779429722
P_TO_T,250,0.1,not_applicable,20,2019,2812,118138,2812,84,118138,5871,0.029871977240398292,0.049696118099172154,-0.01982414085877386,0.6010927690727599
P_TO_T,250,0.1,not_applicable,20,2020,1105,142296,1105,47,142296,7666,0.04253393665158371,0.05387361556192725,-0.011339678910343536,0.7895133119976202
P_TO_T,250,0.1,not_applicable,20,2021,1976,141865,1976,78,141865,6639,0.039473684210526314,0.04679801219469214,-0.007324327984165824,0.8434906176421623
P_TO_T,250,0.1,not_applicable,20,2022,2489,150539,2489,133,150539,7761,0.05343511450381679,0.05155474661051289,0.001880367893303904,1.0364732253949331
P_TO_T,250,0.1,not_applicable,20,2023,3869,139232,3869,184,139232,7045,0.047557508400103386,0.05059900022983222,-0.0030414918297288346,0.9398902781494953
P_TO_T,250,0.1,not_applicable,20,2024,1103,178684,1103,53,178684,9211,0.04805077062556664,0.051549103445188156,-0.0034983328196215163,0.93213591341426
P_TO_T,250,0.1,not_applicable,20,2025,3363,152090,3363,170,152090,7686,0.05055010407374368,0.050535866920902096,1.4237152841586886e-05,1.0002817237282953
P_TO_T,250,0.1,not_applicable,20,2026,392,88064,391,15,72243,3397,0.03836317135549872,0.04702185678889304,-0.00865868543339432,0.8158582832603162
P_TO_T,250,0.2,not_applicable,1,2017,1530,82809,1530,306,82809,11358,0.2,0.13715900445603738,0.06284099554396264,1.4581616481774962
P_TO_T,250,0.2,not_applicable,1,2018,1713,117276,1713,402,117276,17781,0.23467600700525393,0.1516166990688632,0.08305930793639074,1.5478242729626095
P_TO_T,250,0.2,not_applicable,1,2019,3425,99466,3425,680,99466,12011,0.19854014598540146,0.12075483079645306,0.07778531518894839,1.64415903426725
P_TO_T,250,0.2,not_applicable,1,2020,1852,132177,1852,420,132177,19644,0.2267818574514039,0.1486188973875939,0.07816296006380999,1.5259288114617295
P_TO_T,250,0.2,not_applicable,1,2021,2781,127713,2781,506,127713,16489,0.18194893923049263,0.12910980088166435,0.05283913834882828,1.4092573761867855
P_TO_T,250,0.2,not_applicable,1,2022,3786,131502,3786,733,131502,17482,0.193608029582673,0.13294094386397165,0.06066708571870136,1.4563461335190862
P_TO_T,250,0.2,not_applicable,1,2023,4517,113918,4517,853,113918,14310,0.18884215187071066,0.12561667164100493,0.06322548022970573,1.503320772663006
P_TO_T,250,0.2,not_applicable,1,2024,2102,168927,2102,484,168927,24021,0.2302568981921979,0.14219751727077376,0.08805938092142415,1.6192750943305199
P_TO_T,250,0.2,not_applicable,1,2025,3996,130578,3996,744,130578,16110,0.18618618618618618,0.1233745347608326,0.06281165142535358,1.5091135828565996
P_TO_T,250,0.2,not_applicable,1,2026,683,84084,683,142,83292,10612,0.20790629575402636,0.12740719396820824,0.08049910178581812,1.6318254038771545
P_TO_T,250,0.2,not_applicable,3,2017,1530,82809,1530,264,82809,11691,0.17254901960784313,0.14118030648842517,0.03136871311941797,1.2221890141737988
P_TO_T,250,0.2,not_applicable,3,2018,1713,117276,1713,410,117276,18130,0.23934617629889082,0.15459258501313142,0.0847535912857594,1.5482383988763773
P_TO_T,250,0.2,not_applicable,3,2019,3425,99466,3425,695,99466,12756,0.2029197080291971,0.1282448273781996,0.0746748806509975,1.5822837628435338
P_TO_T,250,0.2,not_applicable,3,2020,1852,132177,1852,401,132177,20191,0.21652267818574514,0.15275728757650725,0.06376539060923789,1.4174294504758178
P_TO_T,250,0.2,not_applicable,3,2021,2781,127713,2781,520,127713,16862,0.18698309960445883,0.1320304119392701,0.05495268766518874,1.4162123472769688
P_TO_T,250,0.2,not_applicable,3,2022,3786,131502,3786,706,131502,18104,0.18647649234020075,0.13767090994813766,0.04880558239206309,1.3545090419642665
P_TO_T,250,0.2,not_applicable,3,2023,4517,113918,4517,905,113918,15286,0.20035421740092982,0.13418423778507346,0.06616997961585636,1.4931278122385925
P_TO_T,250,0.2,not_applicable,3,2024,2102,168927,2102,460,168927,24391,0.21883920076117983,0.14438781248705063,0.0744513882741292,1.515634851665935
P_TO_T,250,0.2,not_applicable,3,2025,3996,130578,3996,773,130578,16903,0.19344344344344344,0.12944753327513056,0.06399591016831288,1.4943772086586973
P_TO_T,250,0.2,not_applicable,3,2026,683,84084,683,139,81709,10578,0.20351390922401172,0.1294594230745695,0.07405448614944221,1.5720285506508578
P_TO_T,250,0.2,not_applicable,5,2017,1530,82809,1530,244,82809,12044,0.15947712418300652,0.1454431281623978,0.01403399602060873,1.096491296618282
P_TO_T,250,0.2,not_applicable,5,2018,1713,117276,1713,327,117276,18522,0.19089316987740806,0.15793512739179372,0.03295804248561435,1.2086808870825456
P_TO_T,250,0.2,not_applicable,5,2019,3425,99466,3425,597,99466,13531,0.17430656934306568,0.13603643456055337,0.038270134782512316,1.2813226831924742
P_TO_T,250,0.2,not_applicable,5,2020,1852,132177,1852,343,132177,20702,0.18520518358531318,0.15662331570545557,0.028581867879857614,1.1824879504760863
P_TO_T,250,0.2,not_applicable,5,2021,2781,127713,2781,500,127713,17296,0.17979144192736426,0.13542865644061294,0.04436278548675132,1.327573104930011
P_TO_T,250,0.2,not_applicable,5,2022,3786,131502,3786,687,131502,18722,0.1814580031695721,0.1423704582439811,0.03908754492559102,1.2745481429764485
P_TO_T,250,0.2,not_applicable,5,2023,4517,113918,4517,791,113918,16205,0.1751162275846801,0.142251444021138,0.03286478356354208,1.2310330400488483
P_TO_T,250,0.2,not_applicable,5,2024,2102,168927,2102,383,168927,24838,0.18220742150333016,0.14703392589698508,0.035173495606345084,1.239220271048114
P_TO_T,250,0.2,not_applicable,5,2025,3996,130578,3996,777,130578,17747,0.19444444444444445,0.1359111029423027,0.05853334150214176,1.4306737288931464
P_TO_T,250,0.2,not_applicable,5,2026,683,84084,683,115,80129,10563,0.1683748169838946,0.1318249322966716,0.03654988468722298,1.2772607886114258
P_TO_T,250,0.2,not_applicable,10,2017,1530,82809,1530,193,82809,12644,0.1261437908496732,0.15268871740994336,-0.02654492656027016,0.8261500455924223
P_TO_T,250,0.2,not_applicable,10,2018,1713,117276,1713,270,117276,19173,0.15761821366024517,0.16348613527064362,-0.005867921610398452,0.9641075275240657
P_TO_T,250,0.2,not_applicable,10,2019,3425,99466,3425,485,99466,14607,0.1416058394160584,0.14685420143566646,-0.005248362019608072,0.9642614105126079
P_TO_T,250,0.2,not_applicable,10,2020,1852,132177,1852,267,132177,21344,0.14416846652267817,0.16148043910816556,-0.01731197258548739,0.8927921382856088
P_TO_T,250,0.2,not_applicable,10,2021,2781,127713,2781,398,127713,18029,0.14311398777418194,0.1411680878219132,0.001945899952268737,1.0137842764770146
P_TO_T,250,0.2,not_applicable,10,2022,3786,131502,3786,631,131502,19737,0.16666666666666666,0.15008897203084365,0.01657769463582301,1.1104524497137356
P_TO_T,250,0.2,not_applicable,10,2023,4517,113918,4517,654,113918,17381,0.1447863626300642,0.1525746589652206,-0.007788296335156403,0.9489541947006301
P_TO_T,250,0.2,not_applicable,10,2024,2102,168927,2102,314,168927,25352,0.1493815413891532,0.1500766603325697,-0.0006951189434165062,0.995368240858531
P_TO_T,250,0.2,not_applicable,10,2025,3996,130578,3996,653,130578,19423,0.16341341341341342,0.14874634318185298,0.014667070231560442,1.0986045768777584
P_TO_T,250,0.2,not_applicable,10,2026,683,84084,680,88,76182,10282,0.12941176470588237,0.13496626499698092,-0.005554500291098552,0.9588452692884196
